avg_log2FC	pct.1	pct.2	Gene
0.00422454749515541	0.191	0.157	MCRS1
0.00578721229463319	0.474	0.402	PRPF40B
0.00330004650787541	0.093	0.074	FAM186B
-0.399321971589351	0.402	0.501	FMNL3
0.0132752514710613	0.547	0.474	TMBIM6
-0.0925514444194697	0.338	0.331	NCKAP5L
0.0467192358358423	0.196	0.136	BCDIN3D
0.0520755877915858	0.309	0.221	FAIM2
-0.0442120802636842	0.06	0.073	AQP2
-0.0243839967430893	0.081	0.078	AQP5
-0.0139712641910476	0.2	0.172	AQP6
-0.0366207298723802	0.351	0.318	RACGAP1
0.0312306447055951	0.299	0.231	ASIC1
0.0868250945236487	0.296	0.199	SMARCD1
0.304232708023486	0.432	0.197	GPD1
0.243948418848222	0.57	0.396	COX14
0.0677728251940524	0.413	0.321	CERS5
0.194388905205983	0.525	0.356	LIMA1
0.039004736452149	0.184	0.126	FAM186A
0.0433895947680303	0.359	0.281	LARP4
0.0793241646602366	0.599	0.499	DIP2B
0.0299889067736296	0.323	0.256	ATF1
-0.00416065426174166	0.08	0.069	TMPRSS12
0.127831999754305	0.264	0.144	METTL7A
-0.00117747629278142	0.045	0.038	HIGD1C
0.0430408158881823	0.447	0.358	SLC11A2
0.0436563469930969	0.273	0.203	LETMD1
0.0198767398850253	0.262	0.211	CSRNP2
-0.00708792642124217	0.326	0.279	TFCP2
0.0597087280555113	0.307	0.221	POU6F1
0.0431635316402081	0.44	0.353	DAZAP2
0.0700394293485801	0.292	0.201	SMAGP
-0.153409845675508	0.142	0.198	BIN2
-0.0295218672389417	0.103	0.103	CELA1
-0.140680743336043	0.348	0.357	GALNT6
-0.192603010798833	0.312	0.358	SLC4A8
0.146031043563394	0.429	0.288	SCN8A
-0.0607354081462311	0.076	0.105	ANKRD33
-0.0915366133426083	0.153	0.176	ACVRL1
0.161078276057161	0.533	0.384	ACVR1B
-0.137895290311812	0.181	0.231	GRASP
0.154765390907872	0.724	0.595	NR4A1
0.010890739181226	0.239	0.195	ATG101
0.187238967461203	0.355	0.187	KRT80
0.140283316561957	0.372	0.213	KRT7
0.132733200080102	0.392	0.265	KRT86
-0.00196638211393117	0.027	0.023	KRT81
-0.00524275354953024	0.05	0.041	KRT83
-0.00174050355861036	0.081	0.062	KRT85
0.00432956659691561	0.051	0.037	KRT84
0.0221477011708297	0.081	0.048	KRT82
0.0172411300606362	0.06	0.036	KRT75
0.00210304033249175	0.018	0.013	KRT6B
0.00263253520932632	0.017	0.011	KRT6C
0.0604850622260935	0.082	0.024	KRT6A
0.0125061526041013	0.051	0.03	KRT5
0.00845579511269762	0.066	0.046	KRT71
-0.0248450419411302	0.041	0.046	KRT74
-0.00564421430241894	0.05	0.043	KRT72
-0.00760265611698512	0.05	0.044	KRT73
-0.0126684331974648	0.053	0.048	KRT2
-0.00185334959852352	0.021	0.018	KRT1
-0.00344133031523335	0.066	0.053	KRT77
0.00119846437061912	0.037	0.028	KRT76
-0.000972515242179173	0.037	0.028	KRT3
0.00250619204488618	0.033	0.025	KRT4
0.019817278594472	0.084	0.052	KRT79
0.0379764778737551	0.087	0.044	KRT78
0.597636845667358	0.695	0.347	KRT8
0.260288765140899	0.333	0.121	KRT18
0.0508409332756212	0.446	0.36	EIF4B
0.356741103864712	0.667	0.439	TNS2
0.0283770831679011	0.375	0.305	SPRYD3
0.0478759483330208	0.206	0.141	IGFBP6
0.0193286367103244	0.172	0.128	SOAT2
0.0855005744058593	0.4	0.296	CSAD
0.0701917361597338	0.375	0.283	ZNF740
0.000453263238435642	0.264	0.219	ITGB7
0.0420073505278221	0.497	0.409	RARG
-0.00406816016431007	0.027	0.025	RP11-624J6.2
0.0379984698957268	0.206	0.149	MFSD5
-0.0157147793101232	0.232	0.202	ESPL1
-0.0108292557513909	0.161	0.143	PFDN5
-0.0146651909071053	0.169	0.151	C12orf10
0.0733024882929699	0.41	0.312	AAAS
-0.0262159682480806	0.154	0.148	SP7
0.169740750811334	0.644	0.51	SP1
0.0167410213124067	0.078	0.056	AMHR2
0.107842143735234	0.349	0.234	PRR13
0.0825735176675343	0.418	0.319	PCBP2
0.0971396842097103	0.601	0.497	MAP3K12
0.0620051177685288	0.475	0.384	TARBP2
0.0203850744917661	0.536	0.451	RP11-793H13.10
-0.00204590546428771	0.074	0.062	NPFF
0.020432133350144	0.533	0.448	ATF7
0.0975109912384501	0.417	0.307	ATP5G2
0.0242992830526838	0.317	0.252	CALCOCO1
0.111795423694189	0.136	0.046	HOXC13
0.00818723181690855	0.043	0.028	HOXC12
0.0413468674651222	0.114	0.067	HOXC11
0.170918036591996	0.29	0.134	HOXC10
0.380105342917505	0.673	0.413	RP11-834C11.12
0.338278818679281	0.604	0.354	HOXC6
0.177456017125763	0.311	0.153	HOXC9
0.0142259460121975	0.076	0.053	HOXC8
0.191772817531394	0.501	0.323	HOXC4
-0.0138644754863897	0.07	0.07	HOXC5
-0.00994478638127549	0.394	0.337	SMUG1
0.143533537175415	0.565	0.433	CBX5
0.0780344963810413	0.466	0.366	HNRNPA1
-0.0295973723127688	0.09	0.092	NFE2
0.0225503747631439	0.428	0.353	COPZ1
-0.0350392607040224	0.03	0.05	GPR84
-0.0248873783741193	0.367	0.321	ZNF385A
-0.0636559618345736	0.303	0.287	ITGA5
-0.00488633038566182	0.041	0.037	GTSF1
-0.168905526292556	0.112	0.192	NCKAP1L
-0.159902871427922	0.183	0.241	PDE1B
-0.00161738843102249	0.16	0.132	PPP1R1A
-0.00142918140244066	0.023	0.019	LACRT
-0.00213836267497554	0.02	0.017	DCD
-0.0257889345765486	0.041	0.052	MUCL1
-0.114042668482818	0.084	0.137	TESPA1
0.0316955679568594	0.066	0.033	NEUROD4
0.00067651892164073	0.004	0.003	OR9K2
0.000454950978791527	0.004	0.003	OR10A7
0.000410822982802669	0.003	0.002	OR6C74
0.000188117029307097	0.002	0.002	OR6C6
0.000483050901427223	0.006	0.005	OR6C1
0.000172138517233318	0.003	0.002	OR6C3
-0.000237508572575554	0.003	0.003	OR6C75
0.000806079886148327	0.004	0.003	OR6C65
0.000105128208605595	0.003	0.002	OR6C76
-0.00071697990837594	0.003	0.003	OR6C2
-0.000579691281574797	0.003	0.003	OR6C70
-0.000312826302326577	0.003	0.002	OR6C68
0.000139890322470024	0.004	0.004	OR6C4
3.2827524931717e-05	0.005	0.004	OR2AP1
-0.00345266410202957	0.014	0.014	OR10P1
0.211323504634685	0.271	0.095	METTL7B
0.107457923736093	0.402	0.281	ITGA7
0.323796270259644	0.488	0.249	RP11-644F5.10
0.155501387086047	0.31	0.171	BLOC1S1
0.254690622617239	0.342	0.133	RDH5
0.141960040361268	0.421	0.289	CD63
-0.055251037855534	0.117	0.134	GDF11
-0.00141473959171656	0.41	0.347	SARNP
0.0373719507466973	0.502	0.416	RP11-762I7.5
0.0242826659401525	0.33	0.264	ORMDL2
0.0657640705860772	0.385	0.294	DNAJC14
-0.0280777537047869	0.049	0.055	MMP19
-0.120697219815408	0.327	0.334	PYM1
-0.123907921701922	0.369	0.369	DGKA
0.0386801269554387	0.52	0.436	PMEL
0.0213158582626387	0.179	0.135	CDK2
0.0418388204536255	0.48	0.395	RAB5B
0.0972790507229864	0.296	0.192	SUOX
-0.0344564226200051	0.261	0.231	IKZF4
0.0305738076654124	0.234	0.176	RPS26
0.279738350323991	0.449	0.232	ERBB3
0.0465782092430926	0.37	0.294	RP11-603J24.9
0.0447055869794741	0.372	0.297	PA2G4
0.0223809399104664	0.206	0.159	RPL41
0.127797763782823	0.492	0.364	ZC3H10
0.113693491003183	0.643	0.526	ESYT1
0.0676516274144898	0.406	0.312	MYL6B
0.0485858309582026	0.324	0.249	MYL6
0.021160580675613	0.335	0.269	SMARCC2
0.0550313258833702	0.319	0.242	RNF41
0.0930612625423976	0.41	0.307	NABP2
0.0947425270581726	0.177	0.087	SLC39A5
0.0193171651622544	0.235	0.185	ANKRD52
-0.0158745505439838	0.175	0.156	COQ10A
0.0393163773051119	0.342	0.269	CS
0.0694509045610557	0.487	0.389	RP11-977G19.10
0.0364361390757225	0.27	0.207	CNPY2
0.044720345271725	0.358	0.277	PAN2
-0.00954620798539318	0.238	0.204	IL23A
0.0507296225815708	0.393	0.309	STAT2
0.0141468433959991	0.076	0.055	APOF
0.0010601692383912	0.219	0.181	TIMELESS
0.0161971764886457	0.252	0.202	MIP
0.0205689528735391	0.191	0.147	SPRYD4
-0.0175651012430054	0.15	0.137	GLS2
-0.0580400964484375	0.305	0.282	RBMS2
0.140810942063002	0.582	0.446	BAZ2A
0.0376301809416915	0.3	0.233	ATP5B
0.0489060731989611	0.436	0.349	PTGES3
0.0050864350533395	0.297	0.247	NACA
-0.0111045176004442	0.15	0.129	PRIM1
-0.0377799398296525	0.194	0.183	HSD17B6
-0.0328848339846612	0.046	0.06	SDR9C7
0.0081369485871847	0.037	0.024	RDH16
-0.0134383373257426	0.03	0.033	GPR182
-0.0152182146686421	0.156	0.139	ZBTB39
-0.016275797095478	0.067	0.065	TAC3
-0.0547564465905895	0.091	0.108	MYO1A
0.155276368747898	0.654	0.525	NEMP1
0.198262231751871	0.562	0.407	NAB2
0.243584188502519	0.642	0.467	STAT6
0.0315307511345365	0.583	0.461	LRP1
0.066347962539873	0.212	0.139	NXPH4
0.32071841135358	0.378	0.145	SHMT2
0.508877498642257	0.513	0.187	NDUFA4L2
0.038070884115284	0.143	0.094	STAC3
0.0341263291463453	0.229	0.167	RP11-123K3.4
0.132364050980344	0.571	0.439	R3HDM2
0.0172856858912566	0.089	0.061	INHBC
0.12266671856508	0.292	0.169	INHBE
-0.0213541013890476	0.283	0.247	GLI1
-0.15086171137746	0.243	0.276	ARHGAP9
-0.148372772202919	0.304	0.326	MARS
0.0511343687963004	0.419	0.335	DDIT3
0.07609029896621	0.533	0.433	MBD6
0.0256465610234345	0.246	0.19	DCTN2
-0.0384732004236386	0.15	0.148	KIF5A
0.00366036331746186	0.175	0.142	PIP4K2C
-0.021796954317416	0.074	0.074	DTX3
-0.0165944608420139	0.1	0.09	ARHGEF25
-0.021568199898727	0.074	0.075	SLC26A10
-0.00937611975748628	0.098	0.088	B4GALNT1
0.0162019554794791	0.312	0.251	OS9
0.0312970269230777	0.254	0.196	AGAP2
-0.073784963660029	0.254	0.252	TSPAN31
0.0401528826701542	0.459	0.374	CDK4
0.0211008102391994	0.231	0.177	MARCH9
0.0012969906659768	0.148	0.117	CYP27B1
0.108362000045307	0.31	0.195	METTL1
0.175901207809073	0.407	0.248	METTL21B
0.16205301842409	0.43	0.28	RP11-571M6.15
0.0636559104164692	0.236	0.158	TSFM
0.0379259841404642	0.17	0.116	AVIL
0.0377064327940867	0.471	0.385	CTDSP2
0.03253436082335	0.307	0.242	ATP23
0.345555177550175	0.427	0.166	LRIG3
-0.0837925457963855	0.331	0.314	SLC16A7
-0.0866824296991143	0.4	0.382	USP15
0.262684565559662	0.489	0.29	MON2
-0.124920670604649	0.543	0.532	PPM1H
-0.012038877556059	0.042	0.044	AVPR1A
0.0861751875664335	0.21	0.121	DPY19L2
0.0165912485121576	0.243	0.19	TMEM5
0.136613762644067	0.719	0.555	SRGAP1
0.0122723597559627	0.237	0.188	C12orf66
-0.050394783046175	0.175	0.172	C12orf56
0.0239335753271216	0.334	0.268	XPOT
-0.0054158177639097	0.257	0.22	TBK1
-0.25211136629035	0.505	0.521	RASSF3
-0.113530411890591	0.309	0.314	GNS
-0.0806735320220441	0.237	0.242	TBC1D30
-0.015266217289724	0.107	0.094	WIF1
-0.0291498348395827	0.256	0.228	LEMD3
0.0134482277137272	0.272	0.215	MSRB3
0.0716706142748152	0.405	0.289	HMGA2
-0.0145454966988337	0.104	0.094	LLPH
-0.0255503793727179	0.301	0.268	RP11-745O10.4
-0.0159656758021893	0.24	0.21	TMBIM4
-0.173854422223575	0.163	0.227	IRAK3
-0.0131517954472941	0.285	0.243	HELB
-0.109714037888226	0.393	0.379	GRIP1
0.0839017637899024	0.468	0.361	CAND1
0.0990234173547493	0.355	0.244	DYRK2
-0.0224844767298899	0.029	0.036	IFNG
-0.000940198771562553	0.065	0.055	IL26
-0.00244648634077243	0.011	0.011	IL22
0.0233008489718758	0.321	0.258	MDM1
-0.00815097478719273	0.374	0.323	RAP1B
0.0628666881768999	0.295	0.208	NUP107
-0.0285478099177933	0.305	0.268	SLC35E3
0.041112225744968	0.403	0.321	MDM2
-0.204979375551513	0.416	0.426	CPM
-0.0236833750335896	0.25	0.224	CPSF6
-0.0374685764198859	0.017	0.04	LYZ
0.0507826805443527	0.24	0.172	YEATS4
0.103085578870581	0.404	0.287	FRS2
0.0154695193054178	0.221	0.173	CCT2
-0.00166088376259369	0.014	0.012	LRRC10
0.235385978378998	0.334	0.134	BEST3
0.247575852747446	0.453	0.252	RAB3IP
0.248325356766759	0.281	0.099	AC025263.3
0.2995339984217	0.436	0.214	MYRFL
-0.00260805391196112	0.329	0.278	CNOT2
-0.00250007768347561	0.01	0.01	AC092881.1
-0.00633340504969088	0.199	0.164	KCNMB4
-0.0376976286647527	0.218	0.179	PTPRB
0.0984102881436077	0.4	0.263	PTPRR
0.137865762431126	0.431	0.28	TSPAN8
0.0119166028083016	0.199	0.152	LGR5
-0.00832497922762598	0.383	0.329	ZFC3H1
0.0114523785846993	0.344	0.283	THAP2
0.0682988738975849	0.285	0.2	RP11-293I14.2
0.0682629724309665	0.284	0.198	TMEM19
0.14205421372293	0.397	0.263	RAB21
-0.00751441225932092	0.279	0.238	TBC1D15
0.00991134037456881	0.292	0.232	TPH2
0.0686210191007039	0.221	0.14	ATXN7L3B
-0.011351091322415	0.163	0.137	KCNC2
0.0368394878128909	0.401	0.32	CAPS2
-0.0121790376688162	0.097	0.086	GLIPR1L1
0.0446947928038923	0.279	0.208	GLIPR1L2
-0.0827611958001128	0.111	0.143	GLIPR1
0.00959005497855922	0.18	0.146	KRR1
0.137058609323991	0.385	0.243	PHLDA1
0.0214042929475351	0.382	0.311	NAP1L1
-7.20542644541966e-05	0.149	0.123	BBS10
-0.0428798972105431	0.444	0.399	OSBPL8
0.0714482271218426	0.4	0.3	ZDHHC17
0.227682393505832	0.337	0.148	CSRP2
0.063397460144882	0.266	0.179	E2F7
0.191679751160373	0.424	0.24	PAWR
-0.0340327147487063	0.456	0.407	PPP1R12A
0.0936743956476712	0.27	0.167	OTOGL
-0.0287387147181174	0.226	0.2	PTPRQ
-0.00382125828280402	0.014	0.015	MYF6
-0.00077532142278071	0.015	0.013	MYF5
0.0813099592304661	0.315	0.211	LIN7A
0.170673225032868	0.479	0.312	ACSS3
0.0328573653775194	0.385	0.303	CCDC59
0.030752722601568	0.39	0.31	METTL25
0.20955278631923	0.685	0.513	TMTC2
0.00121885127218817	0.086	0.069	SLC6A15
0.0357561987746843	0.083	0.042	TSPAN19
0.0170951790971303	0.23	0.174	LRRIQ1
-0.0142274278967862	0.037	0.041	ALX1
-0.0090139757721318	0.09	0.079	RASSF9
-0.00173387633626435	0.013	0.012	NTS
0.022960096958624	0.217	0.163	C12orf50
0.0367166850640852	0.202	0.143	C12orf29
0.0725385733819393	0.408	0.304	CEP290
0.0686153613112456	0.376	0.281	TMTC3
0.146668906666808	0.304	0.187	KITLG
0.0866122795146869	0.419	0.31	DUSP6
-0.0246800387275451	0.431	0.376	POC1B
0.0237168900077824	0.253	0.195	GALNT4
0.0232292331754622	0.255	0.197	POC1B-GALNT4
-0.0674013071722693	0.505	0.469	ATP2B1
0.0221437850107632	0.122	0.083	CCER1
-0.00505998563089288	0.06	0.052	EPYC
-0.00666244297676707	0.013	0.016	KERA
0.0041412573841491	0.028	0.019	LUM
-0.00579165261867916	0.056	0.049	DCN
0.00482872140897972	0.445	0.374	BTG1
-0.0141378854612579	0.023	0.03	CLLU1OS
-0.0148792849399555	0.026	0.033	CLLU1
0.0263689799599829	0.068	0.038	C12orf74
-0.0311661835623862	0.119	0.119	PLEKHG7
0.0284010596336758	0.48	0.397	EEA1
0.0540655388039875	0.382	0.297	NUDT4
-0.00898514484750668	0.337	0.293	UBE2N
0.00101237269548454	0.223	0.183	MRPL42
-0.107897138084406	0.245	0.265	SOCS2
0.383929307101312	0.723	0.521	CRADD
-0.420494802196884	0.397	0.491	PLXNC1
-0.0171405314158773	0.352	0.305	CEP83
-0.0621503458121707	0.383	0.356	TMCC3
-0.0580227321359905	0.286	0.265	NDUFA12
-0.0191357325051581	0.211	0.186	NR2C1
0.289867118864702	0.672	0.493	FGD6
0.102978190714528	0.495	0.376	VEZT
0.0186208494920369	0.263	0.208	METAP2
-0.0694452475520551	0.077	0.108	USP44
0.028480077274003	0.308	0.23	NTN4
-0.00427186307152866	0.209	0.174	SNRPF
-0.00219498233235244	0.238	0.198	CCDC38
0.016561378132339	0.208	0.161	AMDHD1
0.0179366445292967	0.103	0.075	HAL
-0.0155063122932292	0.347	0.302	LTA4H
-0.197143693270847	0.316	0.354	ELK3
-0.05473841586114	0.4	0.367	CDK17
-0.0828965574602092	0.365	0.346	CFAP54
-0.0268097095370821	0.164	0.152	NEDD1
-0.0378492502807609	0.261	0.239	TMPO
-0.0134472173225975	0.245	0.211	SLC25A3
0.00112076932927341	0.358	0.301	IKBIP
0.0137643103059156	0.415	0.346	APAF1
-1.8405923764472e-05	0.014	0.011	FAM71C
-0.00472270445036632	0.356	0.304	UHRF1BP1L
0.0336771396604681	0.31	0.236	ACTR6
0.0617764214289674	0.451	0.353	DEPDC4
0.0258680606992953	0.41	0.337	SCYL2
0.00362230810525463	0.172	0.134	SLC17A8
0.460284187392359	0.534	0.22	NR1H4
0.139786606244801	0.335	0.199	GAS2L3
0.359927642659663	0.584	0.327	ANO4
0.106715088227048	0.185	0.085	SLC5A8
0.0792116909697272	0.297	0.201	UTP20
0.0455859565199936	0.184	0.124	ARL1
-0.00890487860152724	0.021	0.024	SPIC
-0.101598507607641	0.179	0.203	MYBPC1
-0.00808536653119135	0.272	0.232	CHPT1
0.00522903118916781	0.041	0.031	SYCP3
-0.145395946207192	0.374	0.383	GNPTAB
0.139965565680012	0.566	0.422	DRAM1
-0.0108707874557325	0.232	0.196	CCDC53
-0.0208074715187975	0.156	0.14	NUP37
-0.000108486097583575	0.003	0.003	AC079907.1
-0.0249141173631997	0.177	0.159	PARPBP
-0.00309049998851306	0.002	0.004	PMCH
-0.050942578705729	0.135	0.139	IGF1
0.0346020132699378	0.313	0.214	PAH
-0.00425785025477649	0.028	0.026	ASCL1
-0.124054769984756	0.223	0.249	C12orf42
0.0521592357934266	0.309	0.218	STAB2
0.331393753131432	0.543	0.323	NT5DC3
0.0314778706277921	0.44	0.359	HSP90B1
0.0322018757446382	0.35	0.28	C12orf73
0.0308595259756781	0.269	0.207	TDG
0.0166165751004462	0.288	0.228	GLT8D2
0.00217075600597272	0.225	0.185	HCFC2
0.0483562473560045	0.334	0.258	NFYB
0.0969243082703263	0.535	0.424	TXNRD1
0.0173764132842747	0.145	0.107	EID3
-0.479604124469746	0.704	0.743	CHST11
0.173964672757604	0.464	0.304	SLC41A2
-0.0461428434171931	0.277	0.254	C12orf45
-0.0461228142769574	0.172	0.172	ALDH1L2
0.0293517622759421	0.333	0.267	KIAA1033
0.0444220760728271	0.409	0.32	APPL2
0.302419911302418	0.642	0.441	C12orf75
0.0648541751940959	0.437	0.317	NUAK1
0.176183215209709	0.522	0.364	CKAP4
0.162366422675721	0.417	0.267	TCP11L2
0.031238681123411	0.379	0.299	POLR3B
-0.00493625343461912	0.319	0.259	RFX4
0.0746463049885969	0.425	0.32	RIC8B
0.190797332541732	0.436	0.276	TMEM263
0.0692316677085422	0.237	0.155	MTERF2
0.0976608341905835	0.443	0.329	CRY1
-0.116041367117467	0.584	0.545	BTBD11
-0.00777550704699595	0.151	0.128	PWP1
0.0203564594343235	0.287	0.226	PRDM4
-0.0133998021233129	0.012	0.021	ASCL4
0.0215055250292419	0.256	0.196	WSCD2
-0.148235401009059	0.324	0.325	CMKLR1
0.029342026534861	0.298	0.232	FICD
0.00668455746646135	0.374	0.314	SART3
0.070115832450577	0.406	0.31	ISCU
-0.0236290835014485	0.055	0.061	TMEM119
-0.249238655034384	0.161	0.265	SELPLG
0.151880530474117	0.668	0.532	CORO1C
-0.0201234420949044	0.612	0.54	SSH1
-0.0345160231292425	0.39	0.346	DAO
0.0261316774887292	0.364	0.279	SVOP
0.0338091386371387	0.291	0.221	USP30
0.00182863200853198	0.148	0.122	ALKBH2
0.0783034599107422	0.302	0.213	UNG
0.193303193549032	0.564	0.392	ACACB
0.0394376842555779	0.164	0.107	FOXN4
-0.00296114155979937	0.243	0.198	MYO1H
0.0739063599955552	0.342	0.244	KCTD10
-0.00673791597587081	0.255	0.212	UBE3B
0.0597002526220645	0.344	0.254	MMAB
0.241263341528568	0.515	0.324	MVK
0.143541249202013	0.558	0.413	FAM222A
0.0140033746377751	0.344	0.277	TRPV4
-0.0255420608389129	0.321	0.28	GLTP
0.389890221174926	0.585	0.343	TCHP
0.387282453685077	0.575	0.337	GIT2
0.0624440571320793	0.361	0.272	ANKRD13A
-0.0273462019613471	0.326	0.289	C12orf76
0.00532913749227104	0.287	0.237	IFT81
-0.0473130793196048	0.431	0.392	ATP2A2
-0.0243569980193229	0.187	0.168	ANAPC7
-0.0165525064055341	0.209	0.185	ARPC3
0.0246840899968463	0.281	0.223	GPN3
0.0437851130331706	0.28	0.21	FAM216A
-0.0190879714906289	0.238	0.209	VPS29
0.0259990877802141	0.308	0.245	RAD9B
0.334064585152391	0.605	0.39	PPTC7
0.00443150312130886	0.29	0.237	TCTN1
-0.27868593834731	0.271	0.353	HVCN1
-0.021685493006515	0.242	0.214	PPP1CC
-0.0844527797516138	0.196	0.207	CCDC63
-0.00797867075568821	0.029	0.029	MYL2
-0.219528991065052	0.46	0.464	CUX2
0.0295247628024045	0.233	0.175	FAM109A
-0.317287728547011	0.553	0.579	SH2B3
0.0541374562966803	0.487	0.395	ATXN2
0.0245389984218848	0.251	0.195	BRAP
0.0637227792949152	0.354	0.263	ACAD10
0.25022606493884	0.545	0.345	RP11-162P23.2
0.330007640546717	0.6	0.367	ALDH2
-0.0439373224917462	0.259	0.24	MAPKAPK5
-0.0464497152768222	0.42	0.376	TMEM116
0.007325427374548	0.35	0.292	ERP29
0.00650292927887458	0.296	0.248	NAA25
0.0262217977175133	0.331	0.269	TRAFD1
0.00507803171405596	0.452	0.39	HECTD4
0.00579951639367682	0.265	0.218	RPL6
-0.0161447599894994	0.307	0.263	PTPN11
-0.0153259587470584	0.385	0.326	RPH3A
0.0956995838488918	0.225	0.128	OAS1
0.0341566614681257	0.212	0.152	OAS3
-0.105097443865061	0.14	0.176	OAS2
-0.0886931106481583	0.202	0.21	DTX1
0.134570882990268	0.377	0.229	RASAL1
0.0460362993579491	0.199	0.136	CFAP73
0.0698849017235597	0.376	0.285	DDX54
0.0325335465338695	0.281	0.218	RITA1
-0.0580226082297913	0.478	0.436	IQCD
0.240790826322809	0.743	0.583	TPCN1
-0.033910295732597	0.481	0.425	SLC8B1
-0.0270892727834358	0.285	0.253	PLBD2
-0.10278008411523	0.3	0.276	SDS
-0.042392255176358	0.179	0.168	SDSL
-0.0184195801970146	0.083	0.078	LHX5
0.00274642606379294	0.451	0.373	RBM19
0.0184825272481586	0.115	0.079	TBX5
0.033431415611744	0.152	0.104	TBX3
0.0681435475757999	0.632	0.534	MED13L
0.115845658244264	0.252	0.142	MAP1LC3B2
0.0825230075005687	0.397	0.292	C12orf49
0.0570964127523058	0.524	0.423	RNFT2
-0.0283935584955532	0.111	0.107	HRK
-0.000128291758672072	0.344	0.285	FBXW8
-0.198259966651815	0.268	0.323	TESC
0.0543225595437763	0.337	0.254	FBXO21
0.0540987249499173	0.428	0.315	NOS1
0.003943396015305	0.189	0.153	RFC5
0.112189377905545	0.379	0.256	WSB2
0.225730556983845	0.533	0.355	VSIG10
0.0898777662061238	0.285	0.187	PEBP1
-0.050373442783916	0.552	0.502	TAOK3
0.00254024750788523	0.247	0.202	SUDS3
0.123624181625739	0.348	0.207	SRRM4
0.677008618791639	0.611	0.186	HSPB8
-0.027402256798586	0.26	0.217	CCDC60
0.00331381917300622	0.123	0.098	TMEM233
0.193393689161767	0.467	0.303	PRKAB1
0.550679184465907	0.73	0.436	CIT
-0.000539805833573629	0.004	0.004	AC004813.1
0.0704794682025024	0.617	0.489	BICDL1
-0.0854116496952156	0.375	0.362	RAB35
-0.0012626823466067	0.319	0.266	GCN1
0.0350630873968009	0.286	0.219	RPLP0
0.140555225391496	0.654	0.527	PXN
0.0150594894688488	0.149	0.117	SIRT4
0.0229095909388539	0.081	0.053	PLA2G1B
0.0504615212279341	0.231	0.158	MSI1
0.0498133031749922	0.225	0.154	COX6A1
0.0310048855380508	0.328	0.255	AL021546.6
-0.0131545889264562	0.102	0.093	TRIAP1
-0.0184855117828519	0.151	0.139	GATC
-0.00188226098616529	0.231	0.194	SRSF9
0.0291283435779084	0.437	0.362	DYNLL1
-0.00324246333992068	0.261	0.225	COQ5
0.00189938032463288	0.297	0.249	RNF10
0.0143525849982546	0.187	0.149	POP5
0.12344622567887	0.317	0.195	CABP1
0.136331195750835	0.511	0.379	MLEC
0.0600127007642737	0.217	0.148	UNC119B
0.0548411483147605	0.241	0.169	ACADS
-0.0954875642776095	0.405	0.393	SPPL3
0.293280948367282	0.394	0.169	HNF1A
0.0381369735643068	0.218	0.159	C12orf43
-0.0609577741178342	0.157	0.163	OASL
-0.0711052812736432	0.255	0.235	P2RX7
0.0383957733250931	0.377	0.296	P2RX4
-0.0409470218518659	0.426	0.38	CAMKK2
-0.00183117602146976	0.483	0.417	ANAPC5
-0.0166526616621776	0.326	0.283	RNF34
-0.17596115836253	0.666	0.639	KDM2B
-0.0554965511999482	0.36	0.33	ORAI1
-0.232093651385873	0.148	0.249	MORN3
0.0108705216955038	0.464	0.391	TMEM120B
0.0798838926909688	0.694	0.587	RHOF
-0.0150707730035976	0.406	0.357	SETD1B
-0.138827889947234	0.212	0.261	HPD
0.0345123233647703	0.336	0.267	PSMD9
0.0112121548185987	0.37	0.312	RP11-87C12.2
0.00684300623300288	0.357	0.295	WDR66
0.360694093128291	0.58	0.323	BCL7A
-0.0573136254673751	0.496	0.458	MLXIP
0.0508726203139114	0.252	0.185	LRRC43
-0.00224034659329504	0.014	0.013	IL31
0.0613752839171444	0.169	0.099	B3GNT4
0.0386511018436299	0.425	0.343	DIABLO
0.0208388437158309	0.515	0.436	RP11-512M8.5
-0.0180002141081997	0.21	0.185	VPS33A
0.0554945207571528	0.474	0.38	CLIP1
0.0196651459800443	0.31	0.254	ZCCHC8
0.0416424588706349	0.348	0.274	RSRC2
0.0114373311967979	0.386	0.32	KNTC1
-0.00758531122208714	0.016	0.02	HCAR2
-0.0108185627107139	0.01	0.017	HCAR3
-0.0157673944910775	0.04	0.044	HCAR1
0.0349054733712444	0.271	0.204	DENR
-0.0170162544531824	0.199	0.175	CCDC62
0.164496481207165	0.451	0.297	HIP1R
-0.117311129542371	0.376	0.38	VPS37B
0.0531091683923471	0.599	0.51	ABCB9
0.0397744795039778	0.324	0.251	OGFOD2
0.00234510802339616	0.151	0.125	ARL6IP4
0.0388914468246053	0.672	0.579	PITPNM2
